id,Type,node_id,node_name,p_value,regulation,node_type,up_count,down_count,orthology_list,map_id
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,amidophosphoribosyltransferase [EC:2.4.2.14],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,amidophosphoribosyltransferase [EC:2.4.2.14],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,amidophosphoribosyltransferase [EC:2.4.2.14],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,amidophosphoribosyltransferase [EC:2.4.2.14],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,amidophosphoribosyltransferase [EC:2.4.2.14],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,amidophosphoribosyltransferase [EC:2.4.2.14],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,amidophosphoribosyltransferase [EC:2.4.2.14],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,amidophosphoribosyltransferase [EC:2.4.2.14],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,amidophosphoribosyltransferase [EC:2.4.2.14],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,amidophosphoribosyltransferase [EC:2.4.2.14],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,amidophosphoribosyltransferase [EC:2.4.2.14],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylamine---glycine ligase [EC:6.3.4.13],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylamine---glycine ligase [EC:6.3.4.13],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylamine---glycine ligase [EC:6.3.4.13],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylamine---glycine ligase [EC:6.3.4.13],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylamine---glycine ligase [EC:6.3.4.13],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylamine---glycine ligase [EC:6.3.4.13],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylamine---glycine ligase [EC:6.3.4.13],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylamine---glycine ligase [EC:6.3.4.13],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylamine---glycine ligase [EC:6.3.4.13],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylamine---glycine ligase [EC:6.3.4.13],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1],map00230
Module_M00048,Module,M00048,"De novo purine biosynthesis, PRPP + glutamine => IMP",,,Module,93.0,1.0,phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1],map00230
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase cytochrome b subunit,map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase cytochrome b subunit,map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase cytochrome b subunit,map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase cytochrome b subunit,map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase cytochrome b subunit,map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase cytochrome b subunit,map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,malate dehydrogenase (quinone) [EC:1.1.5.4],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase subunit C,map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase membrane anchor subunit,map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase membrane anchor subunit,map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinyl-CoA synthetase alpha subunit [EC:6.2.1.5],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinyl-CoA synthetase alpha subunit [EC:6.2.1.5],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinyl-CoA synthetase alpha subunit [EC:6.2.1.5],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinyl-CoA synthetase alpha subunit [EC:6.2.1.5],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase subunit D,map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,malate dehydrogenase [EC:1.1.1.37],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,fumarate hydratase subunit beta [EC:4.2.1.2],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,"fumarate hydratase, class I [EC:4.2.1.2]",map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,"fumarate hydratase, class I [EC:4.2.1.2]",map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,multifunctional 2-oxoglutarate metabolism enzyme [EC:2.2.1.5 4.1.1.71 1.2.4.2 2.3.1.61],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,"fumarate hydratase, class II [EC:4.2.1.2]",map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,"fumarate hydratase, class II [EC:4.2.1.2]",map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,"fumarate hydratase, class II [EC:4.2.1.2]",map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,"fumarate hydratase, class II [EC:4.2.1.2]",map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,"fumarate hydratase, class II [EC:4.2.1.2]",map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,"fumarate hydratase, class II [EC:4.2.1.2]",map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,fumarate hydratase subunit alpha [EC:4.2.1.2],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,dihydrolipoyl dehydrogenase [EC:1.8.1.4],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,dihydrolipoyl dehydrogenase [EC:1.8.1.4],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,dihydrolipoyl dehydrogenase [EC:1.8.1.4],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,dihydrolipoyl dehydrogenase [EC:1.8.1.4],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,dihydrolipoyl dehydrogenase [EC:1.8.1.4],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,dihydrolipoyl dehydrogenase [EC:1.8.1.4],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,dihydrolipoyl dehydrogenase [EC:1.8.1.4],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,dihydrolipoyl dehydrogenase [EC:1.8.1.4],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinyl-CoA synthetase beta subunit [EC:6.2.1.5],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinyl-CoA synthetase beta subunit [EC:6.2.1.5],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinyl-CoA synthetase beta subunit [EC:6.2.1.5],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinyl-CoA synthetase beta subunit [EC:6.2.1.5],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1],map00020
Module_M00011,Module,M00011,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate",,,Module,14.0,57.0,succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1],map00020
Module_M00005,Module,M00005,"PRPP biosynthesis, ribose 5P => PRPP",,,Module,11.0,0.0,ribose-phosphate pyrophosphokinase [EC:2.7.6.1],map00030
Module_M00005,Module,M00005,"PRPP biosynthesis, ribose 5P => PRPP",,,Module,11.0,0.0,ribose-phosphate pyrophosphokinase [EC:2.7.6.1],map00030
Module_M00005,Module,M00005,"PRPP biosynthesis, ribose 5P => PRPP",,,Module,11.0,0.0,ribose-phosphate pyrophosphokinase [EC:2.7.6.1],map00030
Module_M00005,Module,M00005,"PRPP biosynthesis, ribose 5P => PRPP",,,Module,11.0,0.0,ribose-phosphate pyrophosphokinase [EC:2.7.6.1],map00030
Module_M00005,Module,M00005,"PRPP biosynthesis, ribose 5P => PRPP",,,Module,11.0,0.0,ribose-phosphate pyrophosphokinase [EC:2.7.6.1],map00030
Module_M00005,Module,M00005,"PRPP biosynthesis, ribose 5P => PRPP",,,Module,11.0,0.0,ribose-phosphate pyrophosphokinase [EC:2.7.6.1],map00030
Module_M00005,Module,M00005,"PRPP biosynthesis, ribose 5P => PRPP",,,Module,11.0,0.0,ribose-phosphate pyrophosphokinase [EC:2.7.6.1],map00030
Module_M00005,Module,M00005,"PRPP biosynthesis, ribose 5P => PRPP",,,Module,11.0,0.0,ribose-phosphate pyrophosphokinase [EC:2.7.6.1],map00030
Module_M00005,Module,M00005,"PRPP biosynthesis, ribose 5P => PRPP",,,Module,11.0,0.0,ribose-phosphate pyrophosphokinase [EC:2.7.6.1],map00030
Module_M00005,Module,M00005,"PRPP biosynthesis, ribose 5P => PRPP",,,Module,11.0,0.0,ribose-phosphate pyrophosphokinase [EC:2.7.6.1],map00030
Module_M00005,Module,M00005,"PRPP biosynthesis, ribose 5P => PRPP",,,Module,11.0,0.0,ribose-phosphate pyrophosphokinase [EC:2.7.6.1],map00030
Module_M00045,Module,M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",,,Module,0.0,14.0,histidine ammonia-lyase [EC:4.3.1.3],map00340
Module_M00045,Module,M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",,,Module,0.0,14.0,histidine ammonia-lyase [EC:4.3.1.3],map00340
Module_M00045,Module,M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",,,Module,0.0,14.0,histidine ammonia-lyase [EC:4.3.1.3],map00340
Module_M00045,Module,M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",,,Module,0.0,14.0,histidine ammonia-lyase [EC:4.3.1.3],map00340
Module_M00045,Module,M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",,,Module,0.0,14.0,glutamate formiminotransferase / 5-formyltetrahydrofolate cyclo-ligase [EC:2.1.2.5 6.3.3.2],map00340
Module_M00045,Module,M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",,,Module,0.0,14.0,formiminoglutamase [EC:3.5.3.8],map00340
Module_M00045,Module,M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",,,Module,0.0,14.0,urocanate hydratase [EC:4.2.1.49],map00340
Module_M00045,Module,M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",,,Module,0.0,14.0,urocanate hydratase [EC:4.2.1.49],map00340
Module_M00045,Module,M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",,,Module,0.0,14.0,urocanate hydratase [EC:4.2.1.49],map00340
Module_M00045,Module,M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",,,Module,0.0,14.0,imidazolonepropionase [EC:3.5.2.7],map00340
Module_M00045,Module,M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",,,Module,0.0,14.0,imidazolonepropionase [EC:3.5.2.7],map00340
Module_M00045,Module,M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",,,Module,0.0,14.0,imidazolonepropionase [EC:3.5.2.7],map00340
Module_M00045,Module,M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",,,Module,0.0,14.0,glutamate formiminotransferase / formiminotetrahydrofolate cyclodeaminase [EC:2.1.2.5 4.3.1.4],map00340
Module_M00045,Module,M00045,"Histidine degradation, histidine => N-formiminoglutamate => glutamate",,,Module,0.0,14.0,glutamate formiminotransferase / formiminotetrahydrofolate cyclodeaminase [EC:2.1.2.5 4.3.1.4],map00340
Module_M00086,Module,M00086,"beta-Oxidation, acyl-CoA synthesis",,,Module,0.0,6.0,long-chain acyl-CoA synthetase [EC:6.2.1.3],map00061
Module_M00086,Module,M00086,"beta-Oxidation, acyl-CoA synthesis",,,Module,0.0,6.0,long-chain acyl-CoA synthetase [EC:6.2.1.3],map00061
